datetime,macroarea,plant_type,prevailing_fuel,available_capacity_mw
2026-06-15 16:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-15 16:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-15 16:00:00,Nord,IDROELETTRICO,ALTRO,5136.9
2026-06-15 16:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-15 16:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,11420.421
2026-06-15 16:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,936.0
2026-06-15 16:00:00,Sud_Isole,ALTRO,ALTRO,442.8
2026-06-15 16:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,648.9
2026-06-15 16:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-15 16:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2019.65
2026-06-15 16:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,15607.276
2026-06-15 16:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,726.901
2026-06-15 15:00:00,Sud_Isole,ALTRO,ALTRO,442.8
2026-06-15 15:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,645.6
2026-06-15 15:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,11304.566
2026-06-15 15:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,15073.001
2026-06-15 15:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-15 15:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-15 15:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1980.8
2026-06-15 15:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-15 15:00:00,Nord,IDROELETTRICO,ALTRO,5078.5
2026-06-15 15:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,936.0
2026-06-15 15:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-15 15:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,726.901
2026-06-15 14:00:00,Sud_Isole,ALTRO,ALTRO,442.8
2026-06-15 14:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-15 14:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,15218.626
2026-06-15 14:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,936.0
2026-06-15 14:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,646.0
2026-06-15 14:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,11251.877
2026-06-15 14:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1969.1
2026-06-15 14:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,726.901
2026-06-15 14:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-15 14:00:00,Nord,IDROELETTRICO,ALTRO,5177.8
2026-06-15 14:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-15 14:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-15 13:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,936.0
2026-06-15 13:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,15231.026
2026-06-15 13:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,727.901
2026-06-15 13:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-15 13:00:00,Nord,IDROELETTRICO,ALTRO,5166.0
2026-06-15 13:00:00,Sud_Isole,ALTRO,ALTRO,442.8
2026-06-15 13:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-15 13:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-15 13:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1954.7
2026-06-15 13:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,11578.443
2026-06-15 13:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-15 13:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,649.9
2026-06-15 12:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1950.35
2026-06-15 12:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,936.0
2026-06-15 12:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-15 12:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,15685.64125
2026-06-15 12:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-15 12:00:00,Nord,IDROELETTRICO,ALTRO,5214.0
2026-06-15 12:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,11590.033
2026-06-15 12:00:00,Sud_Isole,ALTRO,ALTRO,442.8
2026-06-15 12:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-15 12:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-15 12:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,656.7
2026-06-15 12:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,726.901
2026-06-15 11:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,664.6
2026-06-15 11:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-15 11:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-15 11:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,11620.349
2026-06-15 11:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1948.175
2026-06-15 11:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,936.0
2026-06-15 11:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,727.901
2026-06-15 11:00:00,Nord,IDROELETTRICO,ALTRO,5228.1
2026-06-15 11:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,15736.576
2026-06-15 11:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-15 11:00:00,Sud_Isole,ALTRO,ALTRO,442.8
2026-06-15 11:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-15 10:00:00,Sud_Isole,ALTRO,ALTRO,442.8
2026-06-15 10:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-15 10:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,678.3
2026-06-15 10:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,728.901
2026-06-15 10:00:00,Nord,IDROELETTRICO,ALTRO,5266.4
2026-06-15 10:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-15 10:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,15862.226
2026-06-15 10:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,936.0
2026-06-15 10:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1973.65
2026-06-15 10:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-15 10:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,11688.773
2026-06-15 10:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-15 09:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,11754.7
2026-06-15 09:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,936.0
2026-06-15 09:00:00,Nord,IDROELETTRICO,ALTRO,5337.1
2026-06-15 09:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-15 09:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1983.7
2026-06-15 09:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,15908.026
2026-06-15 09:00:00,Sud_Isole,ALTRO,ALTRO,442.8
2026-06-15 09:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,729.901
2026-06-15 09:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,689.7
2026-06-15 09:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-15 09:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-15 09:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-15 08:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-15 08:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,700.7
2026-06-15 08:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,936.0
2026-06-15 08:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-15 08:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,730.901
2026-06-15 08:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,11861.5
2026-06-15 08:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2040.4
2026-06-15 08:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,16000.126
2026-06-15 08:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-15 08:00:00,Nord,IDROELETTRICO,ALTRO,5398.5
2026-06-15 08:00:00,Sud_Isole,ALTRO,ALTRO,442.8
2026-06-15 08:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-15 07:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-15 07:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-15 07:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,16069.801
2026-06-15 07:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,711.3
2026-06-15 07:00:00,Sud_Isole,ALTRO,ALTRO,442.8
2026-06-15 07:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,936.0
2026-06-15 07:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,732.901
2026-06-15 07:00:00,Nord,IDROELETTRICO,ALTRO,5849.0
2026-06-15 07:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2104.3
2026-06-15 07:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,11979.4
2026-06-15 07:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-15 07:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-15 06:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,16147.401
2026-06-15 06:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2094.075
2026-06-15 06:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,936.0
2026-06-15 06:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-15 06:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-15 06:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,733.901
2026-06-15 06:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,717.6
2026-06-15 06:00:00,Nord,IDROELETTRICO,ALTRO,5846.5
2026-06-15 06:00:00,Sud_Isole,ALTRO,ALTRO,566.82
2026-06-15 06:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-15 06:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-15 06:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,12078.1
2026-06-15 05:00:00,Nord,IDROELETTRICO,ALTRO,5718.2
2026-06-15 05:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-15 05:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,717.5
2026-06-15 05:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1996.3
2026-06-15 05:00:00,Sud_Isole,ALTRO,ALTRO,566.82
2026-06-15 05:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-15 05:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,16156.901
2026-06-15 05:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-15 05:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,936.0
2026-06-15 05:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,733.901
2026-06-15 05:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,12099.2
2026-06-15 05:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-15 04:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,936.0
2026-06-15 04:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,12090.6
2026-06-15 04:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,733.901
2026-06-15 04:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-15 04:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,716.6
2026-06-15 04:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-15 04:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-15 04:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1969.1
2026-06-15 04:00:00,Nord,IDROELETTRICO,ALTRO,5676.6
2026-06-15 04:00:00,Sud_Isole,ALTRO,ALTRO,566.82
2026-06-15 04:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,16131.301
2026-06-15 04:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-15 03:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1969.2
2026-06-15 03:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,716.0
2026-06-15 03:00:00,Sud_Isole,ALTRO,ALTRO,566.82
2026-06-15 03:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-15 03:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,733.901
2026-06-15 03:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,936.0
2026-06-15 03:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-15 03:00:00,Nord,IDROELETTRICO,ALTRO,5674.6
2026-06-15 03:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,12076.3
2026-06-15 03:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,16098.501
2026-06-15 03:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-15 03:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-15 02:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1969.2
2026-06-15 02:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-15 02:00:00,Nord,IDROELETTRICO,ALTRO,5674.6
2026-06-15 02:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,12057.0
2026-06-15 02:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,715.3
2026-06-15 02:00:00,Sud_Isole,ALTRO,ALTRO,566.82
2026-06-15 02:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-15 02:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,936.0
2026-06-15 02:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-15 02:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,16068.001
2026-06-15 02:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-15 02:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,733.901
2026-06-15 01:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,713.3
2026-06-15 01:00:00,Nord,IDROELETTRICO,ALTRO,5584.6
2026-06-15 01:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-15 01:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,12036.6
2026-06-15 01:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,732.901
2026-06-15 01:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-15 01:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-15 01:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,16014.101
2026-06-15 01:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1969.2
2026-06-15 01:00:00,Sud_Isole,ALTRO,ALTRO,566.82
2026-06-15 01:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,936.0
2026-06-15 01:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-15 00:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,711.3
2026-06-15 00:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,15961.001
2026-06-15 00:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-15 00:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,732.901
2026-06-15 00:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2010.0
2026-06-15 00:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,936.0
2026-06-15 00:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-15 00:00:00,Sud_Isole,ALTRO,ALTRO,566.82
2026-06-15 00:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-15 00:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,12013.3
2026-06-15 00:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-15 00:00:00,Nord,IDROELETTRICO,ALTRO,5758.7
2026-06-11 23:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1985.35
2026-06-11 23:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-11 23:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,732.901
2026-06-11 23:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,708.0
2026-06-11 23:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-11 23:00:00,Nord,IDROELETTRICO,ALTRO,5710.511
2026-06-11 23:00:00,Sud_Isole,ALTRO,ALTRO,566.82
2026-06-11 23:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,491.0
2026-06-11 23:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,11735.4
2026-06-11 23:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,16514.3
2026-06-11 23:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-11 23:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-11 22:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1998.25
2026-06-11 22:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,708.4
2026-06-11 22:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-11 22:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,732.901
2026-06-11 22:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-11 22:00:00,Sud_Isole,ALTRO,ALTRO,566.82
2026-06-11 22:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-11 22:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-11 22:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,16435.9
2026-06-11 22:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,11703.8
2026-06-11 22:00:00,Nord,IDROELETTRICO,ALTRO,5773.851
2026-06-11 22:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,491.0
2026-06-11 21:00:00,Nord,IDROELETTRICO,ALTRO,5742.653
2026-06-11 21:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2119.5
2026-06-11 21:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-11 21:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,491.0
2026-06-11 21:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,16255.55
2026-06-11 21:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,11670.7
2026-06-11 21:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,704.1
2026-06-11 21:00:00,Sud_Isole,ALTRO,ALTRO,566.82
2026-06-11 21:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-11 21:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-11 21:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-11 21:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,731.901
2026-06-11 20:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,694.1
2026-06-11 20:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,11598.1
2026-06-11 20:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,730.901
2026-06-11 20:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2119.5
2026-06-11 20:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,16203.0
2026-06-11 20:00:00,Sud_Isole,ALTRO,ALTRO,566.82
2026-06-11 20:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-11 20:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-11 20:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,491.0
2026-06-11 20:00:00,Nord,IDROELETTRICO,ALTRO,5742.553
2026-06-11 20:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-11 20:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-11 19:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,11517.7
2026-06-11 19:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-11 19:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2119.5
2026-06-11 19:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,16063.6
2026-06-11 19:00:00,Nord,IDROELETTRICO,ALTRO,5266.413
2026-06-11 19:00:00,Sud_Isole,ALTRO,ALTRO,566.82
2026-06-11 19:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,682.9
2026-06-11 19:00:00,Nord,ALTRO,ALTRO,344.75
2026-06-11 19:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,491.0
2026-06-11 19:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-11 19:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,729.901
2026-06-11 19:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-11 18:00:00,Sud_Isole,ALTRO,ALTRO,566.82
2026-06-11 18:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,728.901
2026-06-11 18:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2142.55
2026-06-11 18:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,11102.7
2026-06-11 18:00:00,Nord,IDROELETTRICO,ALTRO,5273.913
2026-06-11 18:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-11 18:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-11 18:00:00,Nord,ALTRO,ALTRO,197.0
2026-06-11 18:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-11 18:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,16002.4
2026-06-11 18:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,671.5
2026-06-11 18:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,491.0
2026-06-11 17:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,16005.4
2026-06-11 17:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,728.901
2026-06-11 17:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-11 17:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2121.125
2026-06-11 17:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,11066.146
2026-06-11 17:00:00,Sud_Isole,ALTRO,ALTRO,566.82
2026-06-11 17:00:00,Nord,IDROELETTRICO,ALTRO,5665.128
2026-06-11 17:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-11 17:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-11 17:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,665.0
2026-06-11 17:00:00,Nord,ALTRO,ALTRO,49.25
2026-06-11 17:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,549.0
2026-06-11 16:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,11040.98
2026-06-11 16:00:00,Sud_Isole,ALTRO,ALTRO,566.82
2026-06-11 16:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-11 16:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,15945.625
2026-06-11 16:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-11 16:00:00,Nord,ALTRO,ALTRO,0.0
2026-06-11 16:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,660.2
2026-06-11 16:00:00,Nord,IDROELETTRICO,ALTRO,5459.218
2026-06-11 16:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-11 16:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,727.901
2026-06-11 16:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,549.0
2026-06-11 16:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1999.9
2026-06-11 15:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,11038.049
2026-06-11 15:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1982.7
2026-06-11 15:00:00,Nord,IDROELETTRICO,ALTRO,5435.318
2026-06-11 15:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-11 15:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,16035.4
2026-06-11 15:00:00,Sud_Isole,ALTRO,ALTRO,566.82
2026-06-11 15:00:00,Nord,ALTRO,ALTRO,197.0
2026-06-11 15:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,727.901
2026-06-11 15:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-11 15:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-11 15:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,549.0
2026-06-11 15:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,655.3
2026-06-11 14:00:00,Nord,IDROELETTRICO,ALTRO,5372.218
2026-06-11 14:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,651.1
